Customer_ID,Model_Code,Model_Name,Manufacturer,Release_Date,Activation_Date,Months_in_Use,Launch_Price,Network_Type,OS_Version,Storage_Capacity_GB,Battery_Health_Pct,Display_Size_Inch,RAM_GB,Processor,Camera_MP,Wireless_Charging,Biometric_Type,Remaining_Installment,Avg_Data_Usage_GB,Peak_Usage_Time,Wi_Fi_Ratio_Pct,Roaming_Count_1Yr,Tethering_Usage_GB,Top_App_Category,Connected_Devices_Count,Brand_Loyalty_Score,Avg_Replacement_Cycle_Months,Preferred_Channel,Subsidy_Type,Device_Insurance,Trade_in_Program,Bundling_Status,Repair_History_Count
CUST_0482,23127PN0CG,Xiaomi 14,Xiaomi,2024-07-04,2025-03-20,13,900000,5G,Android 14,128,91.7,6.7,16,A17 Pro,48,Yes,Both,575000,95.63,05:00,48,4,19.3,Shopping,1,10,42,Online Shop,Device Subsidy,No,Yes,Single,2
CUST_0483,A3106,iPhone 15 Pro,Apple,2023-04-01,2023-10-20,30,1550000,5G,iOS 17,256,81.8,6.1,8,A17 Pro,108,Yes,Fingerprint,0,24.04,07:00,36,3,1.8,SNS,1,9,45,Direct Store,Device Subsidy,No,Yes,Family,0
CUST_0484,G82U8,Pixel 8,Google,2024-08-17,2025-04-15,12,850000,5G,Android 14,1024,94.8,6.1,12,A17 Pro,50,No,Fingerprint,425000,77.49,12:00,51,2,16.4,Finance,3,10,30,Agency,Device Subsidy,No,No,Internet+TV,4
CUST_0485,SM-S921,Galaxy S24,Samsung,2022-05-29,2022-08-28,44,1150000,5G,Android 14,256,75.0,6.1,16,Snapdragon Gen 3,200,Yes,Both,0,52.64,07:00,27,3,3.76,SNS,2,7,20,Direct Store,Selective Contract,Yes,No,Single,2
CUST_0486,23127PN0CG,Xiaomi 14,Xiaomi,2023-02-15,2023-03-04,37,900000,5G,Android 14,512,80.6,6.7,16,A17 Pro,48,No,Fingerprint,0,22.05,11:00,22,5,17.25,Game,1,6,22,Agency,Selective Contract,No,Yes,Family,3
CUST_0487,G82U8,Pixel 8,Google,2024-02-14,2024-09-18,19,850000,5G,Android 14,512,90.1,6.7,16,A17 Pro,108,No,Both,177083,62.35,10:00,78,2,2.23,SNS,3,9,42,Direct Store,Device Subsidy,Yes,Yes,Family,4
CUST_0488,23127PN0CG,Xiaomi 14,Xiaomi,2022-12-07,2023-10-17,30,900000,5G,Android 14,1024,81.6,6.1,12,A17 Pro,200,No,Fingerprint,149999,31.76,19:00,57,2,8.51,Finance,2,1,35,Direct Store,Device Subsidy,No,No,Family,0
CUST_0489,G82U8,Pixel 8,Google,2024-02-25,2025-01-15,15,850000,5G,Android 14,128,91.6,6.8,16,A17 Pro,200,Yes,Fingerprint,495833,74.53,02:00,78,0,2.52,SNS,3,7,46,Direct Store,Selective Contract,No,Yes,Internet+TV,4
CUST_0490,G82U8,Pixel 8,Google,2025-05-23,2025-11-06,5,850000,5G,Android 14,512,94.2,6.8,8,A17 Pro,108,No,Face ID,672916,41.28,12:00,12,1,19.01,Video,0,7,48,Online Shop,Device Subsidy,No,No,Internet+TV,4
CUST_0491,A2894,iPhone 14,Apple,2025-07-18,2026-01-25,3,1000000,5G,iOS 17,1024,96.5,6.8,6,A17 Pro,108,Yes,Both,916666,31.1,12:00,33,5,5.7,Game,3,4,18,Direct Store,Device Subsidy,No,No,Family,4
CUST_0492,23127PN0CG,Xiaomi 14,Xiaomi,2024-07-30,2024-11-22,17,900000,5G,Android 14,128,91.1,6.7,16,A17 Pro,200,No,Both,262499,11.05,19:00,52,4,7.78,Shopping,0,6,28,Direct Store,Selective Contract,No,Yes,Family,3
CUST_0493,A2894,iPhone 14,Apple,2024-11-12,2025-10-22,6,1000000,5G,iOS 17,1024,94.9,6.8,6,A17 Pro,200,No,Fingerprint,750000,67.77,06:00,77,2,6.08,Video,3,8,18,Online Shop,Device Subsidy,No,No,Family,0
CUST_0494,23127PN0CG,Xiaomi 14,Xiaomi,2024-07-03,2025-01-11,15,900000,5G,Android 14,256,90.3,6.1,8,A17 Pro,48,No,Fingerprint,337500,14.21,05:00,61,4,8.17,SNS,3,10,26,Direct Store,Selective Contract,Yes,No,Internet+TV,4
CUST_0495,G82U8,Pixel 8,Google,2023-07-22,2024-03-31,25,850000,5G,Android 14,1024,83.7,6.1,12,A17 Pro,108,Yes,Both,259722,19.91,10:00,69,5,3.45,Game,3,10,38,Direct Store,Selective Contract,No,Yes,Internet+TV,0
CUST_0496,A3102,iPhone 15,Apple,2022-05-27,2023-04-09,36,1250000,5G,iOS 17,128,79.0,6.7,6,A17 Pro,50,No,Both,0,94.82,02:00,57,0,14.86,Finance,3,9,34,Online Shop,Device Subsidy,No,No,Internet+TV,1
CUST_0497,A3106,iPhone 15 Pro,Apple,2024-09-12,2025-02-24,14,1550000,5G,iOS 17,256,90.4,6.7,8,A17 Pro,50,No,Fingerprint,645833,24.67,05:00,69,4,12.83,Shopping,2,3,25,Direct Store,Device Subsidy,Yes,Yes,Internet+TV,3
CUST_0498,G82U8,Pixel 8,Google,2025-06-04,2026-01-03,3,850000,5G,Android 14,512,100.5,6.8,16,A17 Pro,48,No,Face ID,743750,73.0,23:00,17,2,16.23,Finance,0,6,30,Agency,Selective Contract,No,Yes,Single,1
CUST_0499,23127PN0CG,Xiaomi 14,Xiaomi,2024-11-14,2025-05-20,11,900000,5G,Android 14,1024,94.3,6.7,8,A17 Pro,108,Yes,Face ID,487500,91.73,20:00,19,3,17.98,Business,1,5,28,Direct Store,Selective Contract,No,No,Internet+TV,2
CUST_0500,23127PN0CG,Xiaomi 14,Xiaomi,2025-01-13,2025-03-29,13,900000,5G,Android 14,512,89.4,6.8,12,A17 Pro,108,Yes,Both,575000,58.54,20:00,49,3,14.26,Finance,2,3,41,Agency,Device Subsidy,Yes,No,Family,2
CUST_0501,A3102,iPhone 15,Apple,2024-08-19,2025-06-13,10,1250000,5G,iOS 17,512,91.9,6.8,8,A17 Pro,200,Yes,Face ID,729166,29.65,20:00,29,4,17.05,Video,2,7,45,Direct Store,Device Subsidy,No,Yes,Family,3
CUST_0502,SM-A546,Galaxy A54,Samsung,2025-06-16,2025-12-08,4,590000,5G,Android 14,256,96.5,6.8,16,Snapdragon Gen 3,48,Yes,Face ID,491666,19.26,15:00,68,4,18.25,Game,1,4,29,Agency,Device Subsidy,No,Yes,Family,4
CUST_0503,SM-S928,Galaxy S24 Ultra,Samsung,2022-09-19,2023-06-19,34,1690000,5G,Android 14,128,82.4,6.8,8,Snapdragon Gen 3,50,No,Both,0,47.43,05:00,41,1,13.79,Business,1,1,37,Direct Store,Selective Contract,Yes,Yes,Internet+TV,0
CUST_0504,A2894,iPhone 14,Apple,2024-02-14,2024-03-16,25,1000000,5G,iOS 17,256,83.4,6.8,6,A17 Pro,108,Yes,Fingerprint,305555,49.11,15:00,24,3,1.67,SNS,0,9,36,Online Shop,Selective Contract,No,Yes,Internet+TV,3
CUST_0505,SM-A546,Galaxy A54,Samsung,2023-05-04,2024-03-28,25,590000,5G,Android 14,256,85.5,6.7,12,Snapdragon Gen 3,108,No,Both,180277,99.26,05:00,52,4,9.67,Video,2,5,45,Agency,Device Subsidy,No,No,Internet+TV,4
CUST_0506,23127PN0CG,Xiaomi 14,Xiaomi,2025-03-12,2025-06-13,10,900000,5G,Android 14,1024,91.0,6.1,8,A17 Pro,200,No,Fingerprint,650000,52.1,14:00,53,5,13.74,SNS,1,2,42,Online Shop,Device Subsidy,No,No,Family,4
CUST_0507,G82U8,Pixel 8,Google,2024-02-20,2024-12-28,16,850000,5G,Android 14,256,90.8,6.1,12,A17 Pro,50,Yes,Both,283333,35.76,21:00,30,2,19.13,Business,3,5,25,Direct Store,Selective Contract,No,No,Single,2
CUST_0508,23127PN0CG,Xiaomi 14,Xiaomi,2024-01-20,2024-09-06,19,900000,5G,Android 14,512,88.2,6.1,12,A17 Pro,48,No,Face ID,425000,77.46,20:00,27,3,15.34,Game,1,4,39,Agency,Selective Contract,No,No,Single,2
CUST_0509,G82U8,Pixel 8,Google,2023-12-29,2024-10-09,18,850000,5G,Android 14,256,91.0,6.1,8,A17 Pro,50,Yes,Face ID,425000,86.36,23:00,71,5,11.86,Game,3,8,25,Direct Store,Selective Contract,Yes,Yes,Single,2
CUST_0510,23127PN0CG,Xiaomi 14,Xiaomi,2023-05-13,2023-10-05,30,900000,5G,Android 14,128,81.8,6.8,12,A17 Pro,50,Yes,Both,0,35.83,09:00,83,1,11.24,Business,1,6,36,Agency,Selective Contract,No,Yes,Single,0
CUST_0511,23127PN0CG,Xiaomi 14,Xiaomi,2023-04-27,2023-08-14,32,900000,5G,Android 14,256,79.7,6.7,8,A17 Pro,108,No,Both,0,48.78,23:00,12,1,2.38,Business,3,7,43,Direct Store,Device Subsidy,Yes,No,Single,4
CUST_0512,G82U8,Pixel 8,Google,2022-12-29,2023-06-14,34,850000,5G,Android 14,1024,78.3,6.8,8,A17 Pro,48,Yes,Both,47222,65.27,05:00,75,0,11.48,Business,1,2,42,Agency,Selective Contract,No,No,Family,1
CUST_0513,23127PN0CG,Xiaomi 14,Xiaomi,2024-10-19,2025-09-15,7,900000,5G,Android 14,512,95.5,6.7,16,A17 Pro,108,Yes,Both,725000,89.49,12:00,12,0,4.5,Business,1,5,45,Online Shop,Selective Contract,No,Yes,Internet+TV,2
CUST_0514,A3102,iPhone 15,Apple,2024-12-27,2025-04-11,12,1250000,5G,iOS 17,512,90.9,6.1,6,A17 Pro,108,Yes,Face ID,625000,55.68,10:00,39,5,4.18,Video,1,7,26,Online Shop,Device Subsidy,No,Yes,Single,3
CUST_0515,SM-S928,Galaxy S24 Ultra,Samsung,2025-09-04,2026-04-19,0,1690000,5G,Android 14,256,99.3,6.1,8,Snapdragon Gen 3,200,Yes,Fingerprint,1690000,46.66,05:00,74,4,14.49,Game,1,4,21,Direct Store,Selective Contract,No,No,Single,1
CUST_0516,SM-A546,Galaxy A54,Samsung,2023-10-21,2024-06-21,22,590000,5G,Android 14,512,86.9,6.7,12,Snapdragon Gen 3,200,Yes,Face ID,229444,6.53,11:00,49,0,8.68,Finance,2,4,40,Online Shop,Selective Contract,No,Yes,Family,2
CUST_0517,SM-S921,Galaxy S24,Samsung,2024-06-04,2024-09-02,19,1150000,5G,Android 14,128,86.4,6.7,8,Snapdragon Gen 3,48,Yes,Both,239583,18.32,21:00,47,2,12.35,SNS,3,3,23,Agency,Device Subsidy,Yes,No,Single,1
CUST_0518,SM-S928,Galaxy S24 Ultra,Samsung,2024-09-04,2025-02-07,14,1690000,5G,Android 14,1024,92.4,6.1,8,Snapdragon Gen 3,108,Yes,Face ID,1032777,64.08,01:00,28,3,0.93,Business,1,3,21,Online Shop,Selective Contract,Yes,Yes,Family,0
CUST_0519,SM-S928,Galaxy S24 Ultra,Samsung,2023-03-20,2023-10-18,30,1690000,5G,Android 14,1024,79.8,6.7,12,Snapdragon Gen 3,50,No,Both,0,34.59,17:00,56,4,13.37,Game,3,8,41,Agency,Device Subsidy,Yes,Yes,Internet+TV,1
CUST_0520,A3102,iPhone 15,Apple,2025-05-11,2025-06-28,10,1250000,5G,iOS 17,1024,92.7,6.7,6,A17 Pro,108,No,Both,729166,28.73,14:00,85,4,10.34,Video,1,6,31,Direct Store,Device Subsidy,Yes,No,Internet+TV,0
CUST_0521,A3102,iPhone 15,Apple,2025-09-27,2025-12-09,4,1250000,5G,iOS 17,128,99.6,6.7,6,A17 Pro,200,No,Face ID,1041666,20.38,06:00,90,4,8.11,SNS,3,10,26,Agency,Selective Contract,Yes,No,Internet+TV,4
CUST_0522,23127PN0CG,Xiaomi 14,Xiaomi,2024-10-10,2025-02-17,14,900000,5G,Android 14,512,93.4,6.7,16,A17 Pro,48,No,Both,550000,78.34,08:00,18,2,8.53,Game,1,2,25,Direct Store,Device Subsidy,Yes,No,Single,2
CUST_0523,23127PN0CG,Xiaomi 14,Xiaomi,2023-05-17,2024-02-24,26,900000,5G,Android 14,128,87.2,6.8,8,A17 Pro,50,Yes,Fingerprint,0,42.77,06:00,55,4,12.02,SNS,0,9,29,Agency,Device Subsidy,Yes,No,Single,0
CUST_0524,A2894,iPhone 14,Apple,2022-05-09,2022-09-01,43,1000000,5G,iOS 17,256,75.0,6.7,6,A17 Pro,200,No,Face ID,0,86.54,16:00,63,3,9.36,SNS,2,1,20,Direct Store,Selective Contract,Yes,Yes,Single,3
CUST_0525,A3102,iPhone 15,Apple,2023-02-15,2023-05-08,35,1250000,5G,iOS 17,256,78.3,6.7,6,A17 Pro,50,No,Fingerprint,0,66.38,07:00,45,1,17.85,Game,1,4,32,Online Shop,Selective Contract,No,Yes,Internet+TV,0
CUST_0526,23127PN0CG,Xiaomi 14,Xiaomi,2022-06-19,2023-02-15,38,900000,5G,Android 14,256,78.2,6.8,16,A17 Pro,200,Yes,Fingerprint,0,83.11,23:00,53,2,18.99,Game,3,5,21,Agency,Selective Contract,No,Yes,Internet+TV,3
CUST_0527,23127PN0CG,Xiaomi 14,Xiaomi,2022-11-21,2023-01-12,39,900000,5G,Android 14,128,79.6,6.8,12,A17 Pro,200,No,Fingerprint,0,27.92,20:00,23,2,16.85,Finance,2,5,38,Agency,Selective Contract,No,No,Family,0
CUST_0528,SM-S921,Galaxy S24,Samsung,2023-02-05,2023-06-09,34,1150000,5G,Android 14,1024,77.9,6.1,16,Snapdragon Gen 3,200,No,Both,63888,68.23,16:00,58,0,12.03,Shopping,0,10,21,Online Shop,Device Subsidy,No,No,Family,0
CUST_0529,23127PN0CG,Xiaomi 14,Xiaomi,2023-03-28,2024-01-15,27,900000,5G,Android 14,128,86.4,6.1,8,A17 Pro,50,Yes,Both,225000,68.56,10:00,22,2,18.41,Game,3,5,29,Agency,Selective Contract,No,Yes,Family,3
CUST_0530,SM-S928,Galaxy S24 Ultra,Samsung,2023-04-02,2024-03-24,25,1690000,5G,Android 14,512,86.6,6.8,16,Snapdragon Gen 3,108,No,Face ID,0,24.89,05:00,73,0,6.68,Shopping,1,6,44,Direct Store,Device Subsidy,Yes,No,Family,4
CUST_0531,G82U8,Pixel 8,Google,2023-09-04,2023-12-16,28,850000,5G,Android 14,512,85.3,6.7,12,A17 Pro,50,Yes,Face ID,188888,38.31,00:00,24,1,11.64,Shopping,2,9,35,Online Shop,Selective Contract,Yes,Yes,Single,0
CUST_0532,G82U8,Pixel 8,Google,2025-01-01,2025-06-24,10,850000,5G,Android 14,512,93.4,6.8,12,A17 Pro,48,No,Fingerprint,613888,14.84,14:00,15,1,10.96,Finance,2,1,33,Online Shop,Device Subsidy,Yes,Yes,Family,1
CUST_0533,A3102,iPhone 15,Apple,2024-02-27,2024-06-30,22,1250000,5G,iOS 17,128,88.9,6.7,6,A17 Pro,200,Yes,Both,486111,84.6,18:00,61,5,11.51,Business,2,6,43,Direct Store,Selective Contract,No,No,Single,2
CUST_0534,23127PN0CG,Xiaomi 14,Xiaomi,2025-01-24,2025-07-07,9,900000,5G,Android 14,256,96.4,6.8,16,A17 Pro,200,No,Fingerprint,562500,14.18,19:00,39,5,6.97,Finance,1,8,26,Agency,Device Subsidy,No,No,Family,4
CUST_0535,G82U8,Pixel 8,Google,2024-11-10,2024-11-21,17,850000,5G,Android 14,1024,90.2,6.7,16,A17 Pro,50,Yes,Both,247916,90.1,11:00,18,5,5.52,Video,0,10,33,Direct Store,Device Subsidy,No,Yes,Internet+TV,3
CUST_0536,23127PN0CG,Xiaomi 14,Xiaomi,2023-12-20,2024-04-17,24,900000,5G,Android 14,1024,83.5,6.8,8,A17 Pro,108,Yes,Fingerprint,300000,86.96,19:00,18,4,8.27,SNS,1,4,37,Online Shop,Device Subsidy,Yes,No,Internet+TV,0
CUST_0537,23127PN0CG,Xiaomi 14,Xiaomi,2025-04-17,2025-11-09,5,900000,5G,Android 14,1024,98.8,6.1,12,A17 Pro,50,Yes,Face ID,775000,71.16,11:00,32,5,8.61,Video,3,2,23,Direct Store,Selective Contract,Yes,Yes,Family,0
CUST_0538,23127PN0CG,Xiaomi 14,Xiaomi,2025-04-17,2026-01-10,3,900000,5G,Android 14,512,95.3,6.1,16,A17 Pro,108,Yes,Fingerprint,787500,98.29,00:00,77,0,0.09,Business,2,1,43,Agency,Selective Contract,Yes,Yes,Single,4
CUST_0539,G82U8,Pixel 8,Google,2022-10-26,2023-02-14,38,850000,5G,Android 14,512,75.0,6.8,8,A17 Pro,200,Yes,Both,0,61.97,04:00,66,0,12.44,Shopping,0,5,47,Direct Store,Device Subsidy,No,Yes,Internet+TV,4
CUST_0540,A3102,iPhone 15,Apple,2023-01-11,2023-04-19,36,1250000,5G,iOS 17,256,81.4,6.8,8,A17 Pro,200,Yes,Both,0,94.09,17:00,18,2,4.92,SNS,1,8,24,Direct Store,Device Subsidy,No,Yes,Family,4
CUST_0541,SM-A546,Galaxy A54,Samsung,2025-04-23,2026-03-28,1,590000,5G,Android 14,512,101.9,6.8,8,Snapdragon Gen 3,108,No,Fingerprint,573611,76.91,14:00,35,2,18.88,Business,3,7,30,Online Shop,Selective Contract,Yes,No,Single,2
CUST_0542,G82U8,Pixel 8,Google,2024-02-08,2024-10-19,18,850000,5G,Android 14,512,90.8,6.1,8,A17 Pro,48,No,Both,212500,55.12,23:00,83,4,3.47,Video,0,9,18,Online Shop,Selective Contract,No,Yes,Family,4
CUST_0543,SM-A546,Galaxy A54,Samsung,2023-05-22,2024-02-06,26,590000,5G,Android 14,256,84.5,6.1,12,Snapdragon Gen 3,50,Yes,Both,0,91.51,10:00,19,5,4.07,SNS,0,1,47,Direct Store,Device Subsidy,Yes,No,Single,1
CUST_0544,23127PN0CG,Xiaomi 14,Xiaomi,2023-08-20,2023-12-14,28,900000,5G,Android 14,512,85.7,6.1,16,A17 Pro,50,No,Face ID,200000,9.25,21:00,83,5,17.27,Finance,2,4,48,Agency,Selective Contract,No,Yes,Family,3
CUST_0545,G82U8,Pixel 8,Google,2024-10-03,2025-06-09,10,850000,5G,Android 14,512,94.6,6.7,8,A17 Pro,50,Yes,Both,613888,8.97,03:00,24,1,18.04,Business,0,3,35,Direct Store,Device Subsidy,No,No,Family,4
CUST_0546,23127PN0CG,Xiaomi 14,Xiaomi,2022-08-16,2022-12-27,40,900000,5G,Android 14,128,77.6,6.1,8,A17 Pro,200,Yes,Fingerprint,0,83.17,16:00,14,3,9.58,Game,1,1,44,Direct Store,Device Subsidy,Yes,Yes,Single,3
CUST_0547,23127PN0CG,Xiaomi 14,Xiaomi,2025-01-07,2025-08-21,8,900000,5G,Android 14,128,96.2,6.8,12,A17 Pro,48,Yes,Fingerprint,600000,78.01,10:00,42,1,7.0,SNS,0,7,30,Online Shop,Selective Contract,Yes,Yes,Single,1
CUST_0548,23127PN0CG,Xiaomi 14,Xiaomi,2025-09-05,2026-04-18,0,900000,5G,Android 14,128,102.1,6.1,16,A17 Pro,108,Yes,Fingerprint,900000,57.9,21:00,18,3,10.36,Game,1,6,29,Online Shop,Device Subsidy,Yes,Yes,Single,3
CUST_0549,SM-A546,Galaxy A54,Samsung,2025-06-29,2026-01-13,3,590000,5G,Android 14,128,100.3,6.1,8,Snapdragon Gen 3,200,No,Face ID,516250,58.55,21:00,88,3,8.99,Finance,1,8,37,Direct Store,Selective Contract,No,No,Single,3
CUST_0550,23127PN0CG,Xiaomi 14,Xiaomi,2025-01-04,2025-05-30,11,900000,5G,Android 14,256,96.2,6.1,12,A17 Pro,48,No,Face ID,625000,99.92,04:00,15,3,8.21,Shopping,1,7,22,Agency,Selective Contract,Yes,No,Family,3
CUST_0551,G82U8,Pixel 8,Google,2023-05-01,2023-11-15,29,850000,5G,Android 14,1024,81.8,6.1,16,A17 Pro,50,Yes,Fingerprint,165277,68.21,22:00,34,4,3.89,Finance,2,8,35,Direct Store,Selective Contract,No,Yes,Family,1
CUST_0552,G82U8,Pixel 8,Google,2022-10-11,2023-09-09,31,850000,5G,Android 14,1024,80.2,6.1,12,A17 Pro,50,No,Both,118055,9.83,13:00,33,3,0.48,SNS,3,10,39,Online Shop,Selective Contract,Yes,No,Internet+TV,1
CUST_0553,A3106,iPhone 15 Pro,Apple,2024-01-17,2024-09-12,19,1550000,5G,iOS 17,256,90.8,6.7,8,A17 Pro,48,Yes,Fingerprint,322916,77.45,02:00,12,0,18.4,Game,2,2,28,Direct Store,Device Subsidy,Yes,Yes,Family,0
CUST_0554,23127PN0CG,Xiaomi 14,Xiaomi,2022-07-20,2023-03-05,37,900000,5G,Android 14,1024,76.8,6.1,16,A17 Pro,50,Yes,Fingerprint,0,32.53,13:00,25,4,18.2,Business,1,9,35,Agency,Selective Contract,No,Yes,Single,1
CUST_0555,G82U8,Pixel 8,Google,2025-08-07,2025-10-15,6,850000,5G,Android 14,1024,96.2,6.1,16,A17 Pro,108,No,Both,708333,21.19,18:00,33,3,17.88,Business,2,6,20,Direct Store,Device Subsidy,Yes,Yes,Internet+TV,2
CUST_0556,G82U8,Pixel 8,Google,2025-03-13,2026-02-18,2,850000,5G,Android 14,256,101.6,6.1,12,A17 Pro,200,Yes,Both,802777,32.77,18:00,63,1,7.3,Video,1,9,26,Agency,Device Subsidy,No,No,Single,0
CUST_0557,A2894,iPhone 14,Apple,2024-02-07,2024-06-20,22,1000000,5G,iOS 17,1024,89.8,6.8,8,A17 Pro,48,No,Both,388888,8.84,01:00,26,4,0.21,Shopping,0,5,30,Online Shop,Selective Contract,No,No,Single,2
CUST_0558,G82U8,Pixel 8,Google,2023-10-06,2024-06-24,22,850000,5G,Android 14,1024,86.2,6.7,16,A17 Pro,108,Yes,Face ID,330555,17.57,09:00,44,0,18.27,Finance,0,6,45,Agency,Device Subsidy,Yes,Yes,Single,1
CUST_0559,SM-S921,Galaxy S24,Samsung,2023-09-23,2023-10-26,30,1150000,5G,Android 14,256,82.4,6.1,8,Snapdragon Gen 3,48,No,Both,0,78.99,02:00,29,4,12.52,Business,2,2,37,Online Shop,Device Subsidy,Yes,Yes,Internet+TV,0
CUST_0560,A3102,iPhone 15,Apple,2025-04-22,2025-04-23,12,1250000,5G,iOS 17,1024,94.5,6.8,6,A17 Pro,200,No,Both,625000,24.97,16:00,34,3,16.35,Finance,3,10,40,Online Shop,Selective Contract,No,Yes,Family,1
CUST_0561,SM-S921,Galaxy S24,Samsung,2024-10-31,2025-02-09,14,1150000,5G,Android 14,512,89.5,6.8,8,Snapdragon Gen 3,50,Yes,Face ID,479166,71.5,07:00,30,3,12.71,Shopping,2,10,31,Agency,Selective Contract,Yes,No,Family,2
CUST_0562,A2894,iPhone 14,Apple,2025-10-12,2026-03-26,1,1000000,5G,iOS 17,512,98.1,6.1,8,A17 Pro,108,Yes,Both,958333,11.14,13:00,20,5,15.29,Finance,3,1,41,Agency,Device Subsidy,No,No,Internet+TV,4
CUST_0563,SM-A546,Galaxy A54,Samsung,2024-05-07,2024-10-17,18,590000,5G,Android 14,1024,88.3,6.7,12,Snapdragon Gen 3,108,Yes,Fingerprint,295000,40.19,18:00,31,0,13.82,Business,3,8,28,Direct Store,Selective Contract,No,No,Single,1
CUST_0564,G82U8,Pixel 8,Google,2025-09-06,2025-11-16,5,850000,5G,Android 14,512,96.3,6.1,12,A17 Pro,50,Yes,Both,672916,42.94,05:00,37,0,0.33,Business,1,5,28,Online Shop,Device Subsidy,No,No,Single,2
CUST_0565,23127PN0CG,Xiaomi 14,Xiaomi,2024-10-02,2025-06-08,10,900000,5G,Android 14,1024,93.6,6.8,8,A17 Pro,108,Yes,Fingerprint,524999,51.3,10:00,71,4,5.79,SNS,3,4,31,Direct Store,Device Subsidy,No,Yes,Family,2
CUST_0566,G82U8,Pixel 8,Google,2022-06-18,2022-08-23,44,850000,5G,Android 14,512,75.0,6.1,12,A17 Pro,200,Yes,Fingerprint,0,81.68,14:00,57,3,4.92,Video,1,6,38,Direct Store,Selective Contract,No,No,Internet+TV,1
CUST_0567,A3106,iPhone 15 Pro,Apple,2022-08-11,2022-12-06,40,1550000,5G,iOS 17,256,77.9,6.7,6,A17 Pro,108,Yes,Face ID,0,51.42,04:00,89,2,1.63,Business,3,10,46,Agency,Selective Contract,Yes,No,Family,1
CUST_0568,23127PN0CG,Xiaomi 14,Xiaomi,2023-10-12,2023-11-11,29,900000,5G,Android 14,1024,81.1,6.8,12,A17 Pro,50,No,Face ID,0,36.09,15:00,50,4,17.66,SNS,1,10,37,Online Shop,Selective Contract,Yes,Yes,Internet+TV,4
CUST_0569,23127PN0CG,Xiaomi 14,Xiaomi,2023-09-17,2024-04-20,24,900000,5G,Android 14,128,84.4,6.1,8,A17 Pro,200,Yes,Face ID,0,18.69,14:00,28,3,12.52,Shopping,1,10,32,Direct Store,Device Subsidy,No,No,Family,1
CUST_0570,G82U8,Pixel 8,Google,2024-11-27,2025-09-23,7,850000,5G,Android 14,256,94.7,6.7,16,A17 Pro,200,No,Fingerprint,602083,16.77,10:00,58,4,0.51,Business,2,7,23,Direct Store,Device Subsidy,No,No,Internet+TV,4
CUST_0571,SM-A546,Galaxy A54,Samsung,2025-07-04,2026-04-19,0,590000,5G,Android 14,1024,97.4,6.1,16,Snapdragon Gen 3,50,Yes,Fingerprint,590000,18.29,11:00,55,2,1.62,Video,0,8,30,Agency,Device Subsidy,No,No,Internet+TV,1
CUST_0572,SM-S921,Galaxy S24,Samsung,2023-04-22,2023-07-12,33,1150000,5G,Android 14,128,81.8,6.1,16,Snapdragon Gen 3,48,Yes,Both,95833,26.6,22:00,38,3,0.85,SNS,1,3,48,Online Shop,Selective Contract,No,No,Internet+TV,3
CUST_0573,SM-A546,Galaxy A54,Samsung,2024-03-12,2024-11-19,17,590000,5G,Android 14,128,90.8,6.1,8,Snapdragon Gen 3,48,Yes,Fingerprint,311388,57.25,18:00,72,0,6.99,Game,2,9,46,Online Shop,Selective Contract,Yes,Yes,Internet+TV,0
CUST_0574,23127PN0CG,Xiaomi 14,Xiaomi,2022-09-13,2023-03-23,37,900000,5G,Android 14,1024,75.8,6.7,12,A17 Pro,50,No,Face ID,0,76.65,12:00,25,5,5.71,Game,3,10,48,Agency,Selective Contract,Yes,Yes,Single,0
CUST_0575,G82U8,Pixel 8,Google,2024-08-31,2024-12-11,16,850000,5G,Android 14,512,92.4,6.7,12,A17 Pro,200,Yes,Both,283333,89.23,20:00,39,4,17.8,Video,1,9,18,Direct Store,Device Subsidy,Yes,Yes,Family,1
CUST_0576,G82U8,Pixel 8,Google,2023-12-26,2024-08-16,20,850000,5G,Android 14,1024,88.6,6.7,16,A17 Pro,108,Yes,Fingerprint,141666,92.48,19:00,23,0,17.05,Shopping,0,1,48,Direct Store,Device Subsidy,No,No,Family,4
CUST_0577,A3102,iPhone 15,Apple,2025-07-09,2026-01-13,3,1250000,5G,iOS 17,256,99.1,6.7,6,A17 Pro,108,No,Both,1145833,75.48,00:00,48,0,17.97,Video,1,5,32,Online Shop,Device Subsidy,Yes,No,Single,0
CUST_0578,SM-S921,Galaxy S24,Samsung,2024-07-03,2025-02-21,14,1150000,5G,Android 14,512,90.2,6.8,8,Snapdragon Gen 3,50,Yes,Face ID,702777,11.01,21:00,58,0,0.74,Business,3,7,23,Online Shop,Device Subsidy,Yes,No,Internet+TV,2
CUST_0579,G82U8,Pixel 8,Google,2024-04-27,2024-05-09,23,850000,5G,Android 14,512,89.0,6.7,8,A17 Pro,48,No,Both,35416,27.31,22:00,72,1,14.31,Finance,0,5,29,Online Shop,Selective Contract,No,No,Internet+TV,1
CUST_0580,23127PN0CG,Xiaomi 14,Xiaomi,2022-09-24,2023-06-27,34,900000,5G,Android 14,256,78.5,6.8,12,A17 Pro,108,No,Face ID,50000,43.67,09:00,28,5,15.03,Business,3,6,48,Direct Store,Device Subsidy,No,Yes,Family,2
